Time of the generation of the data point., Instantaneous throughput (b/s)., ID of connection (position relative to creation)., Direction of throughput., 
11-16-2022-16-57-26.105,2.1461198675584765e+06, 50, Download, 
11-16-2022-16-57-26.105,311290.17887365504, 51, Download, 
11-16-2022-16-57-26.105,2.3099568038077685e+06, 52, Download, 
11-16-2022-16-57-26.105,606196.6641223809, 53, Download, 
11-16-2022-16-57-26.105,3.686331065609073e+06, 54, Download, 
11-16-2022-16-57-26.105,1.037059006996569e+07, 55, Download, 
11-16-2022-16-57-27.104,311291.51740214945, 0, Upload, 
11-16-2022-16-57-27.104,0, 1, Upload, 
11-16-2022-16-57-27.104,98302.58444278402, 2, Upload, 
11-16-2022-16-57-27.104,901107.0240588536, 3, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 4, Upload, 
11-16-2022-16-57-27.104,245756.46110696008, 5, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 6, Upload, 
11-16-2022-16-57-27.104,802804.4396160695, 7, Upload, 
11-16-2022-16-57-27.104,0, 8, Upload, 
11-16-2022-16-57-27.104,0, 9, Upload, 
11-16-2022-16-57-27.104,0, 10, Upload, 
11-16-2022-16-57-27.104,770036.9114684749, 11, Upload, 
11-16-2022-16-57-27.104,0, 12, Upload, 
11-16-2022-16-57-27.104,147453.87666417603, 13, Upload, 
11-16-2022-16-57-27.104,0, 14, Upload, 
11-16-2022-16-57-27.104,147453.87666417603, 15, Upload, 
11-16-2022-16-57-27.104,458745.39406632545, 16, Upload, 
11-16-2022-16-57-27.104,0, 17, Upload, 
11-16-2022-16-57-27.104,327675.2814759468, 18, Upload, 
11-16-2022-16-57-27.104,0, 19, Upload, 
11-16-2022-16-57-27.104,98302.58444278402, 20, Upload, 
11-16-2022-16-57-27.104,98302.58444278402, 21, Upload, 
11-16-2022-16-57-27.104,0, 22, Upload, 
11-16-2022-16-57-27.104,0, 23, Upload, 
11-16-2022-16-57-27.104,442361.6299925281, 24, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 25, Upload, 
11-16-2022-16-57-27.104,360442.8096235414, 26, Upload, 
11-16-2022-16-57-27.104,0, 27, Upload, 
11-16-2022-16-57-27.104,147453.87666417603, 28, Upload, 
11-16-2022-16-57-27.104,475129.1581401228, 29, Upload, 
11-16-2022-16-57-27.104,114686.34851658136, 30, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 31, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 32, Upload, 
11-16-2022-16-57-27.104,999409.6085016376, 33, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 34, Upload, 
11-16-2022-16-57-27.104,0, 35, Upload, 
11-16-2022-16-57-27.104,0, 36, Upload, 
11-16-2022-16-57-27.104,622583.0348042989, 37, Upload, 
11-16-2022-16-57-27.104,393210.3377711361, 38, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 39, Upload, 
11-16-2022-16-57-27.104,376826.57369733875, 40, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 41, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 42, Upload, 
11-16-2022-16-57-27.104,376826.57369733875, 43, Upload, 
11-16-2022-16-57-27.104,196605.16888556804, 44, Upload, 
11-16-2022-16-57-27.104,0, 45, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 46, Upload, 
11-16-2022-16-57-27.104,344059.0455497441, 47, Upload, 
11-16-2022-16-57-27.104,245756.46110696008, 48, Upload, 
11-16-2022-16-57-27.104,49151.29222139201, 49, Upload, 
11-16-2022-16-57-27.104,147453.87666417603, 50, Upload, 
11-16-2022-16-57-27.104,327675.2814759468, 51, Upload, 
11-16-2022-16-57-27.104,393210.3377711361, 52, Upload, 
11-16-2022-16-57-27.104,851955.7318374616, 53, Upload, 
11-16-2022-16-57-27.104,0, 54, Upload, 
11-16-2022-16-57-27.104,376826.57369733875, 55, Upload, 
11-16-2022-16-57-27.104,983025.8444278403, 56, Upload, 
11-16-2022-16-57-27.105,557047.8671011403, 0, Download, 
11-16-2022-16-57-27.105,868267.3232970798, 1, Download, 
11-16-2022-16-57-27.105,409594.019927309, 2, Download, 
11-16-2022-16-57-27.105,491368.82601514016, 3, Download, 
11-16-2022-16-57-27.105,770036.757463341, 4, Download, 
11-16-2022-16-57-27.105,540664.1063040479, 5, Download, 
11-16-2022-16-57-27.105,475057.0641668631, 6, Download, 
11-16-2022-16-57-27.105,900962.8459424492, 7, Download, 
11-16-2022-16-57-27.105,327675.21594184724, 8, Download, 
11-16-2022-16-57-27.105,425977.7807244014, 9, Download, 
11-16-2022-16-57-27.105,556975.8681523249, 10, Download, 
11-16-2022-16-57-27.105,737269.2358691562, 11, Download, 
11-16-2022-16-57-27.105,507896.5847098632, 12, Download, 
11-16-2022-16-57-27.105,376826.4983331243, 13, Download, 
11-16-2022-16-57-27.105,606199.1494924173, 14, Download, 
11-16-2022-16-57-27.105,655350.4318836945, 15, Download, 
11-16-2022-16-57-27.105,393138.26018140133, 16, Download, 
11-16-2022-16-57-27.105,524208.3465581402, 17, Download, 
11-16-2022-16-57-27.105,327531.2180442165, 18, Download, 
11-16-2022-16-57-27.105,688117.9534778792, 19, Download, 
11-16-2022-16-57-27.105,475129.0631156785, 20, Download, 
11-16-2022-16-57-27.105,507896.5847098632, 21, Download, 
11-16-2022-16-57-27.105,573431.6278982327, 22, Download, 
11-16-2022-16-57-27.105,409594.019927309, 23, Download, 
11-16-2022-16-57-27.105,1.632468965953097e+07, 24, Download, 
11-16-2022-16-57-27.105,540664.1063040479, 25, Download, 
11-16-2022-16-57-27.105,360442.7375360319, 26, Download, 
11-16-2022-16-57-27.105,507896.5847098632, 27, Download, 
11-16-2022-16-57-27.105,507896.5847098632, 28, Download, 
11-16-2022-16-57-27.105,540520.1084064172, 29, Download, 
11-16-2022-16-57-27.105,442361.54152149375, 30, Download, 
11-16-2022-16-57-27.105,442361.54152149375, 31, Download, 
11-16-2022-16-57-27.105,573431.6278982327, 32, Download, 
11-16-2022-16-57-27.105,1.8185254495284366e+06, 33, Download, 
11-16-2022-16-57-27.105,1.1960145381877425e+06, 34, Download, 
11-16-2022-16-57-27.105,507824.58576104784, 35, Download, 
11-16-2022-16-57-27.105,475129.0631156785, 36, Download, 
11-16-2022-16-57-27.105,704357.7163773408, 37, Download, 
11-16-2022-16-57-27.105,1.376163908006943e+06, 38, Download, 
11-16-2022-16-57-27.105,327675.21594184724, 39, Download, 
11-16-2022-16-57-27.105,671662.1937319714, 40, Download, 
11-16-2022-16-57-27.105,736981.2400738948, 41, Download, 
11-16-2022-16-57-27.105,524064.3486605095, 42, Download, 
11-16-2022-16-57-27.105,1.0648724528621882e+06, 43, Download, 
11-16-2022-16-57-27.105,687973.9555802485, 44, Download, 
11-16-2022-16-57-27.105,1.3925476688040353e+06, 45, Download, 
11-16-2022-16-57-27.105,540664.1063040479, 46, Download, 
11-16-2022-16-57-27.105,1.2614775824272966e+06, 47, Download, 
11-16-2022-16-57-27.105,2.588202212247701e+06, 48, Download, 
11-16-2022-16-57-27.105,1.228566062935481e+06, 49, Download, 
11-16-2022-16-57-27.105,1.851220972173806e+06, 50, Download, 
11-16-2022-16-57-27.105,409594.019927309, 51, Download, 
11-16-2022-16-57-27.105,1.8839884937679907e+06, 52, Download, 
11-16-2022-16-57-27.105,573431.6278982327, 53, Download, 
11-16-2022-16-57-27.105,4.242890053805214e+06, 54, Download, 
11-16-2022-16-57-27.105,9.174906046371723e+06, 55, Download, 
11-16-2022-16-57-27.105,98302.56478255417, 56, Download, 
11-16-2022-16-57-28.105,425596.9196016224, 0, Upload, 
11-16-2022-16-57-28.105,0, 1, Upload, 
11-16-2022-16-57-28.105,0, 2, Upload, 
11-16-2022-16-57-28.105,785717.3900337644, 3, Upload, 
11-16-2022-16-57-28.105,98214.67375422055, 4, Upload, 
11-16-2022-16-57-28.105,147322.0106313308, 5, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 6, Upload, 
11-16-2022-16-57-28.105,360120.470432142, 7, Upload, 
11-16-2022-16-57-28.105,0, 8, Upload, 
11-16-2022-16-57-28.105,147322.0106313308, 9, Upload, 
11-16-2022-16-57-28.105,0, 10, Upload, 
11-16-2022-16-57-28.105,867562.9514956148, 11, Upload, 
11-16-2022-16-57-28.105,0, 12, Upload, 
11-16-2022-16-57-28.105,98214.67375422055, 13, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 14, Upload, 
11-16-2022-16-57-28.105,196429.3475084411, 15, Upload, 
11-16-2022-16-57-28.105,261905.79667792146, 16, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 17, Upload, 
11-16-2022-16-57-28.105,458335.14418636257, 18, Upload, 
11-16-2022-16-57-28.105,0, 19, Upload, 
11-16-2022-16-57-28.105,0, 20, Upload, 
11-16-2022-16-57-28.105,147322.0106313308, 21, Upload, 
11-16-2022-16-57-28.105,0, 22, Upload, 
11-16-2022-16-57-28.105,0, 23, Upload, 
11-16-2022-16-57-28.105,0, 24, Upload, 
11-16-2022-16-57-28.105,0, 25, Upload, 
11-16-2022-16-57-28.105,409227.80730925227, 26, Upload, 
11-16-2022-16-57-28.105,0, 27, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 28, Upload, 
11-16-2022-16-57-28.105,441966.03189399245, 29, Upload, 
11-16-2022-16-57-28.105,0, 30, Upload, 
11-16-2022-16-57-28.105,294644.0212626616, 31, Upload, 
11-16-2022-16-57-28.105,0, 32, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 33, Upload, 
11-16-2022-16-57-28.105,98214.67375422055, 34, Upload, 
11-16-2022-16-57-28.105,0, 35, Upload, 
11-16-2022-16-57-28.105,0, 36, Upload, 
11-16-2022-16-57-28.105,114583.78604659064, 37, Upload, 
11-16-2022-16-57-28.105,327382.24584740185, 38, Upload, 
11-16-2022-16-57-28.105,196429.3475084411, 39, Upload, 
11-16-2022-16-57-28.105,0, 40, Upload, 
11-16-2022-16-57-28.105,0, 41, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 42, Upload, 
11-16-2022-16-57-28.105,294644.0212626616, 43, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 44, Upload, 
11-16-2022-16-57-28.105,0, 45, Upload, 
11-16-2022-16-57-28.105,98214.67375422055, 46, Upload, 
11-16-2022-16-57-28.105,0, 47, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 48, Upload, 
11-16-2022-16-57-28.105,0, 49, Upload, 
11-16-2022-16-57-28.105,392858.6950168822, 50, Upload, 
11-16-2022-16-57-28.105,212798.4598008112, 51, Upload, 
11-16-2022-16-57-28.105,163691.12292370092, 52, Upload, 
11-16-2022-16-57-28.105,425596.9196016224, 53, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 54, Upload, 
11-16-2022-16-57-28.105,49107.336877110276, 55, Upload, 
11-16-2022-16-57-28.105,0, 56, Upload, 
11-16-2022-16-57-28.105,638395.3794024335, 57, Upload, 
11-16-2022-16-57-28.105,442194.83650202584, 0, Download, 
11-16-2022-16-57-28.105,671409.0762057579, 1, Download, 
11-16-2022-16-57-28.105,327551.7307422414, 2, Download, 
11-16-2022-16-57-28.105,409439.6634278017, 3, Download, 
11-16-2022-16-57-28.105,655103.4614844827, 4, Download, 
11-16-2022-16-57-28.105,245663.79805668103, 5, Download, 
11-16-2022-16-57-28.105,474950.00957625, 6, Download, 
11-16-2022-16-57-28.105,736991.3941700431, 7, Download, 
11-16-2022-16-57-28.105,278418.97113090515, 8, Download, 
11-16-2022-16-57-28.105,343929.31727935345, 9, Download, 
11-16-2022-16-57-28.105,442194.83650202584, 10, Download, 
11-16-2022-16-57-28.105,573071.5851672485, 11, Download, 
11-16-2022-16-57-28.105,376684.49035357754, 12, Download, 
11-16-2022-16-57-28.105,294796.5576680172, 13, Download, 
11-16-2022-16-57-28.105,524010.79737174924, 14, Download, 
11-16-2022-16-57-28.105,589593.1153360344, 15, Download, 
11-16-2022-16-57-28.105,294796.5576680172, 16, Download, 
11-16-2022-16-57-28.105,442194.83650202584, 17, Download, 
11-16-2022-16-57-28.105,262041.38459379307, 18, Download, 
11-16-2022-16-57-28.105,556837.9422618103, 19, Download, 
11-16-2022-16-57-28.105,360090.98836895474, 20, Download, 
11-16-2022-16-57-28.105,442194.83650202584, 21, Download, 
11-16-2022-16-57-28.105,458572.4230391379, 22, Download, 
11-16-2022-16-57-28.105,360306.9038164655, 23, Download, 
11-16-2022-16-57-28.105,1.3461512471716076e+07, 24, Download, 
11-16-2022-16-57-28.105,409439.6634278017, 25, Download, 
11-16-2022-16-57-28.105,245663.79805668103, 26, Download, 
11-16-2022-16-57-28.105,376684.49035357754, 27, Download, 
11-16-2022-16-57-28.105,523938.82555591234, 28, Download, 
11-16-2022-16-57-28.105,311174.1442051293, 29, Download, 
11-16-2022-16-57-28.105,393062.0768906896, 30, Download, 
11-16-2022-16-57-28.105,311174.1442051293, 31, Download, 
11-16-2022-16-57-28.105,442194.83650202584, 32, Download, 
11-16-2022-16-57-28.105,1.6050034806369827e+06, 33, Download, 
11-16-2022-16-57-28.105,818879.3268556034, 34, Download, 
11-16-2022-16-57-28.105,409439.6634278017, 35, Download, 
11-16-2022-16-57-28.105,474950.00957625, 36, Download, 
11-16-2022-16-57-28.105,573143.5569830855, 37, Download, 
11-16-2022-16-57-28.105,1.0645431249122843e+06, 38, Download, 
11-16-2022-16-57-28.105,261825.46914628232, 39, Download, 
11-16-2022-16-57-28.105,540460.3557246983, 40, Download, 
11-16-2022-16-57-28.105,524082.76918758615, 41, Download, 
11-16-2022-16-57-28.105,507705.18265047413, 42, Download, 
11-16-2022-16-57-28.105,720613.807632931, 43, Download, 
11-16-2022-16-57-28.105,458572.4230391379, 44, Download, 
11-16-2022-16-57-28.105,1.0809207114493966e+06, 45, Download, 
11-16-2022-16-57-28.105,491327.59611336206, 46, Download, 
11-16-2022-16-57-28.105,1.0644711530964475e+06, 47, Download, 
11-16-2022-16-57-28.105,2.0142992004331106e+06, 48, Download, 
11-16-2022-16-57-28.105,1.0808487396335595e+06, 49, Download, 
11-16-2022-16-57-28.105,1.408400470375801e+06, 50, Download, 
11-16-2022-16-57-28.105,278418.97113090515, 51, Download, 
11-16-2022-16-57-28.105,1.8341457485248777e+06, 52, Download, 
11-16-2022-16-57-28.105,474950.00957625, 53, Download, 
11-16-2022-16-57-28.105,2.9476776894168244e+06, 54, Download, 
11-16-2022-16-57-28.105,1.5556620027597195e+07, 55, Download, 
11-16-2022-16-57-28.105,212908.62498245688, 56, Download, 
11-16-2022-16-57-28.105,0, 57, Download, 
11-16-2022-16-57-29.106,507635.8667351905, 0, Download, 
11-16-2022-16-57-29.106,540386.5678148802, 1, Download, 
11-16-2022-16-57-29.106,261933.64664784062, 2, Download, 
11-16-2022-16-57-29.106,409383.76349612133, 3, Download, 
11-16-2022-16-57-29.106,573137.26889457, 4, Download, 
11-16-2022-16-57-29.106,425759.1140359662, 5, Download, 
11-16-2022-16-57-29.106,393008.4129562765, 6, Download, 
11-16-2022-16-57-29.106,687764.7226734839, 7, Download, 
11-16-2022-16-57-29.106,294756.3097172074, 8, Download, 
11-16-2022-16-57-29.106,196504.20647813825, 9, Download, 
11-16-2022-16-57-29.106,393008.4129562765, 10, Download, 
11-16-2022-16-57-29.106,671389.3721336391, 11, Download, 
11-16-2022-16-57-29.106,360113.7878972327, 12, Download, 
11-16-2022-16-57-29.106,311131.6602570522, 13, Download, 
11-16-2022-16-57-29.106,409383.76349612133, 14, Download, 
11-16-2022-16-57-29.106,409383.76349612133, 15, Download, 
11-16-2022-16-57-29.106,262005.60863751767, 16, Download, 
11-16-2022-16-57-29.106,360257.7118765868, 17, Download, 
11-16-2022-16-57-29.106,311131.6602570522, 18, Download, 
11-16-2022-16-57-29.106,507276.0567868052, 19, Download, 
11-16-2022-16-57-29.106,278380.9591773625, 20, Download, 
11-16-2022-16-57-29.106,262005.60863751767, 21, Download, 
11-16-2022-16-57-29.106,409095.91553741315, 22, Download, 
11-16-2022-16-57-29.106,376633.06241643167, 23, Download, 
11-16-2022-16-57-29.106,1.7193182560971294e+07, 24, Download, 
11-16-2022-16-57-29.106,490828.74425728334, 25, Download, 
11-16-2022-16-57-29.106,294756.3097172074, 26, Download, 
11-16-2022-16-57-29.106,327507.0107968971, 27, Download, 
11-16-2022-16-57-29.106,442134.46457581106, 28, Download, 
11-16-2022-16-57-29.106,294756.3097172074, 29, Download, 
11-16-2022-16-57-29.106,442134.46457581106, 30, Download, 
11-16-2022-16-57-29.106,360113.7878972327, 31, Download, 
11-16-2022-16-57-29.106,409383.76349612133, 32, Download, 
11-16-2022-16-57-29.106,1.1296833012802638e+06, 33, Download, 
11-16-2022-16-57-29.106,802104.3284936897, 34, Download, 
11-16-2022-16-57-29.106,335622.7240771425, 35, Download, 
11-16-2022-16-57-29.106,360257.7118765868, 36, Download, 
11-16-2022-16-57-29.106,556761.918354725, 37, Download, 
11-16-2022-16-57-29.106,966001.7578714923, 38, Download, 
11-16-2022-16-57-29.106,278380.9591773625, 39, Download, 
11-16-2022-16-57-29.106,507635.8667351905, 40, Download, 
11-16-2022-16-57-29.106,474885.1656555008, 41, Download, 
11-16-2022-16-57-29.106,507635.8667351905, 42, Download, 
11-16-2022-16-57-29.106,605887.9699742596, 43, Download, 
11-16-2022-16-57-29.106,409383.76349612133, 44, Download, 
11-16-2022-16-57-29.106,1.0480224345500707e+06, 45, Download, 
11-16-2022-16-57-29.106,425759.1140359662, 46, Download, 
11-16-2022-16-57-29.106,916947.6682416347, 47, Download, 
11-16-2022-16-57-29.106,1.555586339295584e+06, 48, Download, 
11-16-2022-16-57-29.106,802392.1764523978, 49, Download, 
11-16-2022-16-57-29.106,1.3264033937274332e+06, 50, Download, 
11-16-2022-16-57-29.106,294612.3857378533, 51, Download, 
11-16-2022-16-57-29.106,1.555586339295584e+06, 52, Download, 
11-16-2022-16-57-29.106,327507.0107968971, 53, Download, 
11-16-2022-16-57-29.106,2.37428190429815e+06, 54, Download, 
11-16-2022-16-57-29.106,2.2547274529593468e+07, 55, Download, 
11-16-2022-16-57-29.106,114627.45377891399, 56, Download, 
11-16-2022-16-57-29.106,245630.2580976728, 57, Download, 
11-16-2022-16-57-29.106,1.2444546790385318e+06, 58, Download, 
11-16-2022-16-57-29.106,671389.3721336391, 0, Upload, 
11-16-2022-16-57-29.106,0, 1, Upload, 
11-16-2022-16-57-29.106,0, 2, Upload, 
11-16-2022-16-57-29.106,245630.2580976728, 3, Upload, 
11-16-2022-16-57-29.106,0, 4, Upload, 
11-16-2022-16-57-29.106,311131.6602570522, 5, Upload, 
11-16-2022-16-57-29.106,147378.1548586037, 6, Upload, 
11-16-2022-16-57-29.106,1.1790252388688296e+06, 7, Upload, 
11-16-2022-16-57-29.106,0, 8, Upload, 
11-16-2022-16-57-29.106,442134.46457581106, 9, Upload, 
11-16-2022-16-57-29.106,0, 10, Upload, 
11-16-2022-16-57-29.106,425759.1140359662, 11, Upload, 
11-16-2022-16-57-29.106,0, 12, Upload, 
11-16-2022-16-57-29.106,49126.05161953456, 13, Upload, 
11-16-2022-16-57-29.106,196504.20647813825, 14, Upload, 
11-16-2022-16-57-29.106,343882.36133674195, 15, Upload, 
11-16-2022-16-57-29.106,262005.60863751767, 16, Upload, 
11-16-2022-16-57-29.106,0, 17, Upload, 
11-16-2022-16-57-29.106,982521.0323906912, 18, Upload, 
11-16-2022-16-57-29.106,0, 19, Upload, 
11-16-2022-16-57-29.106,49126.05161953456, 20, Upload, 
11-16-2022-16-57-29.106,0, 21, Upload, 
11-16-2022-16-57-29.106,0, 22, Upload, 
11-16-2022-16-57-29.106,360257.7118765868, 23, Upload, 
11-16-2022-16-57-29.106,0, 24, Upload, 
11-16-2022-16-57-29.106,0, 25, Upload, 
11-16-2022-16-57-29.106,343882.36133674195, 26, Upload, 
11-16-2022-16-57-29.106,0, 27, Upload, 
11-16-2022-16-57-29.106,0, 28, Upload, 
11-16-2022-16-57-29.106,507635.8667351905, 29, Upload, 
11-16-2022-16-57-29.106,0, 30, Upload, 
11-16-2022-16-57-29.106,147378.1548586037, 31, Upload, 
11-16-2022-16-57-29.106,49126.05161953456, 32, Upload, 
11-16-2022-16-57-29.106,753266.1248328633, 33, Upload, 
11-16-2022-16-57-29.106,212879.5570179831, 34, Upload, 
11-16-2022-16-57-29.106,0, 35, Upload, 
11-16-2022-16-57-29.106,147378.1548586037, 36, Upload, 
11-16-2022-16-57-29.106,376633.06241643167, 37, Upload, 
11-16-2022-16-57-29.106,229254.90755782797, 38, Upload, 
11-16-2022-16-57-29.106,442134.46457581106, 39, Upload, 
11-16-2022-16-57-29.106,0, 40, Upload, 
11-16-2022-16-57-29.106,0, 41, Upload, 
11-16-2022-16-57-29.106,0, 42, Upload, 
11-16-2022-16-57-29.106,0, 43, Upload, 
11-16-2022-16-57-29.106,0, 44, Upload, 
11-16-2022-16-57-29.106,98252.10323906913, 45, Upload, 
11-16-2022-16-57-29.106,49126.05161953456, 46, Upload, 
11-16-2022-16-57-29.106,0, 47, Upload, 
11-16-2022-16-57-29.106,0, 48, Upload, 
11-16-2022-16-57-29.106,98252.10323906913, 49, Upload, 
11-16-2022-16-57-29.106,360257.7118765868, 50, Upload, 
11-16-2022-16-57-29.106,262005.60863751767, 51, Upload, 
11-16-2022-16-57-29.106,442134.46457581106, 52, Upload, 
11-16-2022-16-57-29.106,687764.7226734839, 53, Upload, 
11-16-2022-16-57-29.106,0, 54, Upload, 
11-16-2022-16-57-29.106,0, 55, Upload, 
11-16-2022-16-57-29.106,343882.36133674195, 56, Upload, 
11-16-2022-16-57-29.106,524011.21727503533, 57, Upload, 
11-16-2022-16-57-29.106,65501.40215937942, 58, Upload, 
11-16-2022-16-57-30.106,917306.2287770757, 0, Upload, 
11-16-2022-16-57-30.106,196565.6204522305, 1, Upload, 
11-16-2022-16-57-30.106,0, 2, Upload, 
11-16-2022-16-57-30.106,0, 3, Upload, 
11-16-2022-16-57-30.106,0, 4, Upload, 
11-16-2022-16-57-30.106,507794.51950159547, 5, Upload, 
11-16-2022-16-57-30.106,311228.89904936496, 6, Upload, 
11-16-2022-16-57-30.106,294848.4306783457, 7, Upload, 
11-16-2022-16-57-30.106,0, 8, Upload, 
11-16-2022-16-57-30.106,0, 9, Upload, 
11-16-2022-16-57-30.106,0, 10, Upload, 
11-16-2022-16-57-30.106,360370.3041624226, 11, Upload, 
11-16-2022-16-57-30.106,0, 12, Upload, 
11-16-2022-16-57-30.106,49141.405113057626, 13, Upload, 
11-16-2022-16-57-30.106,212946.0888232497, 14, Upload, 
11-16-2022-16-57-30.106,360370.3041624226, 15, Upload, 
11-16-2022-16-57-30.106,819023.4185509604, 16, Upload, 
11-16-2022-16-57-30.106,0, 17, Upload, 
